tipo;arrival_time;memoria_pedida;processamento_pedido;tempo_pedido;n_servidores_low_mem(1000 - 3000);n_servidores_low_cpu(1000 - 3000);n_servidores_med_mem(3000 - 7000);n_servidores_med_cpu(3000 - 7000);n_servidores_high_mem(7000 - 10000);n_servidores_high_cpu(7000 - 10000); tempo_de_espera 
1;26500;1573;1547;1607;1;2;1;1;3;2;10407
0;26544;1030;1182;1211;1;2;1;1;3;2;10625
1;26640;1325;1919;1584;1;2;1;1;3;2;10798
1;26714;1825;1865;1237;1;2;1;1;3;2;193750
0;26799;1251;1548;1300;1;2;1;1;3;2;10304
0;26876;1874;1087;1203;1;2;1;1;3;2;6009
2;26881;1925;1601;1604;1;2;1;1;3;2;194987
1;26909;1265;1997;1596;1;2;1;1;3;2;10544
0;26960;1139;1969;1941;1;2;1;1;3;2;10551
2;27023;1339;1784;1228;1;2;1;1;3;2;194987
2;27081;1372;1341;1840;1;2;1;1;3;2;196215
2;27167;1467;1191;1479;1;2;1;1;3;2;196591
2;27260;1367;1457;1459;1;2;1;1;3;2;198055
1;27300;1708;1138;1336;1;2;1;1;3;2;198070
2;27353;1283;1661;1046;1;2;1;1;3;2;199406
2;27388;1051;1098;1644;1;2;1;1;3;2;199514
1;27425;1971;1081;1793;1;2;1;1;3;2;7212
1;27518;1957;1087;1667;1;2;1;1;3;2;198495
2;27592;1109;1058;1272;1;2;1;1;3;2;199201
2;27631;1282;1312;1715;1;2;1;1;3;2;200162
2;27716;1847;1645;1715;1;2;1;1;3;2;200473
1;27809;1689;1973;1011;1;2;1;1;3;2;9535
0;27881;1145;1410;1965;1;2;1;1;3;2;9752
1;27902;1131;1834;1028;1;2;1;1;3;2;9896
2;27997;1018;1128;1823;1;2;1;1;3;2;201877
1;28059;1055;1634;1444;1;2;1;1;3;2;10214
1;28110;1672;1943;1122;1;2;1;1;3;2;202188
1;28150;1356;1416;1786;1;2;1;1;3;2;10231
2;28172;1820;1509;1599;1;2;1;1;3;2;203310
0;28208;1117;1485;1623;1;2;1;1;3;2;10330
0;28271;1226;1685;1680;1;2;1;1;3;2;10401
2;28320;1219;1502;1406;1;2;1;1;3;2;203700
0;28354;1314;1027;1425;1;2;1;1;3;2;7294
0;28425;1640;1908;1985;1;2;1;1;3;2;9698
0;28472;1669;1007;1924;1;2;1;1;3;2;8719
0;28495;1645;1814;1496;1;2;1;1;3;2;10041
1;28524;1439;1019;1843;1;2;1;1;3;2;10401
1;28619;2000;1556;1146;1;2;1;1;3;2;10436
0;28678;1900;1049;1085;1;2;1;1;3;2;9630
2;28777;1178;1391;1440;1;2;1;1;3;2;204909
1;28810;1519;1866;1258;1;2;1;1;3;2;205106
2;28861;1444;1512;1862;1;2;1;1;3;2;204750
2;28928;1230;1263;1212;1;2;1;1;3;2;204765
0;28969;1347;1601;1422;1;2;1;1;3;2;10228
0;28991;1120;1945;1457;1;2;1;1;3;2;10793
0;29021;1005;1051;1433;1;2;1;1;3;2;10595
0;29113;1570;1217;1334;1;2;1;1;3;2;10605
1;29138;1487;1670;1618;1;2;1;1;3;2;10824
1;29177;1776;1900;1831;1;2;1;1;3;2;11076
1;29255;1607;1081;1678;1;2;1;1;3;2;205977
2;29300;1643;1446;1338;1;2;1;1;3;2;206612
2;29345;1227;1556;1323;1;2;1;1;3;2;207655
1;29410;1976;1492;1257;1;2;1;1;3;2;10726
2;29486;1229;1145;1458;1;2;1;1;3;2;207950
2;29583;1432;1800;1223;1;2;1;1;3;2;208978
2;29593;1689;1861;1701;1;2;1;1;3;2;210201
2;29642;1824;1373;1932;1;2;1;1;3;2;211902
2;29670;1763;1984;1703;1;2;1;1;3;2;213834
0;29706;1955;1290;1813;1;2;1;1;3;2;10083
2;29783;1075;1683;1134;1;2;1;1;3;2;215537
1;29858;1973;1910;1443;1;2;1;1;3;2;10308
1;29953;1350;1442;1877;1;2;1;1;3;2;215537
1;30016;1593;1515;1721;1;2;1;1;3;2;216671
1;30061;1382;1183;1639;1;2;1;1;3;2;217414
2;30093;1564;1181;1039;1;2;1;1;3;2;218392
2;30182;1564;1871;1958;1;2;1;1;3;2;219053
2;30221;1254;1370;1097;1;2;1;1;3;2;219431
0;30318;1493;1500;1850;1;2;1;1;3;2;9937
0;30324;1455;1461;1539;1;2;1;1;3;2;10482
2;30335;1912;1247;1231;1;2;1;1;3;2;221011
2;30410;1989;1507;1718;1;2;1;1;3;2;222242
0;30496;1621;1582;1761;1;2;1;1;3;2;10748
0;30531;1077;1704;1286;1;2;1;1;3;2;9161
0;30548;1793;1638;1101;1;2;1;1;3;2;11277
0;30562;1163;1810;1986;1;2;1;1;3;2;10447
0;30590;1361;1964;1505;1;2;1;1;3;2;10776
0;30600;1458;1018;1018;1;2;1;1;3;2;8831
2;30649;1842;1854;1297;1;2;1;1;3;2;221985
1;30670;1305;1299;1751;1;2;1;1;3;2;221985
2;30706;1927;1830;1215;1;2;1;1;3;2;223282
0;30756;1715;1431;1672;1;2;1;1;3;2;10783
1;30779;1292;1381;1795;1;2;1;1;3;2;223736
1;30851;1762;1765;1555;1;2;1;1;3;2;224497
0;30901;1934;1647;1478;1;2;1;1;3;2;10877
0;30941;1333;1993;1181;1;2;1;1;3;2;10894
0;30970;1193;1254;1321;1;2;1;1;3;2;10780
2;30995;1332;1820;1131;1;2;1;1;3;2;226052
2;31065;1514;1255;1381;1;2;1;1;3;2;226052
1;31103;1161;1251;1117;1;2;1;1;3;2;10663
0;31180;1579;1357;1710;1;2;1;1;3;2;10442
1;31236;1201;1753;1437;1;2;1;1;3;2;227183
0;31263;1262;1259;1935;1;2;1;1;3;2;10094
1;31314;1467;1471;1751;1;2;1;1;3;2;10700
1;31332;1063;1039;1943;1;2;1;1;3;2;9849
1;31350;1271;1805;1932;1;2;1;1;3;2;228620
0;31396;1365;1288;1425;1;2;1;1;3;2;10920
2;31441;1077;1891;1900;1;2;1;1;3;2;230552
1;31501;1947;1375;1193;1;2;1;1;3;2;11118
0;31505;1936;1184;1176;1;2;1;1;3;2;11515
0;31595;1045;1415;1327;1;2;1;1;3;2;10989
0;31691;1105;1522;1369;1;2;1;1;3;2;11595
0;31775;1209;1753;1540;1;2;1;1;3;2;11595
0;31798;1626;1132;1971;1;2;1;1;3;2;11804
2;31830;1849;1753;1789;1;2;1;1;3;2;231328
0;31884;1605;1849;1616;1;2;1;1;3;2;11812
1;31954;1148;1341;1586;1;2;1;1;3;2;10568
0;32025;1648;1094;1944;1;2;1;1;3;2;10391
2;32089;1153;1960;1237;1;2;1;1;3;2;233117
0;32119;1909;1730;1428;1;2;1;1;3;2;12014
2;32207;1706;1375;1393;1;2;1;1;3;2;233117
2;32216;1337;1222;1481;1;2;1;1;3;2;234354
2;32275;1318;1034;1295;1;2;1;1;3;2;234510
1;32371;1700;1565;1736;1;2;1;1;3;2;11864
1;32428;1085;1924;1164;1;2;1;1;3;2;11869
0;32429;1292;1286;1186;1;2;1;1;3;2;11444
2;32497;1218;1008;1178;1;2;1;1;3;2;235805
0;32563;1518;1040;1869;1;2;1;1;3;2;11399
1;32623;1074;1363;1010;1;2;1;1;3;2;11399
2;32701;1794;1619;1466;1;2;1;1;3;2;235835
1;32781;1950;1157;1789;1;2;1;1;3;2;11819
2;32833;1375;1056;1477;1;2;1;1;3;2;235667
0;32929;1840;1780;1766;1;2;1;1;3;2;11427
2;32954;1503;1965;1623;1;2;1;1;3;2;235985
1;33003;1745;1160;1185;1;2;1;1;3;2;237144
1;33057;1583;1364;1992;1;2;1;1;3;2;238329
1;33151;1357;1345;1558;1;2;1;1;3;2;11441
2;33170;1147;1578;1770;1;2;1;1;3;2;238329
0;33228;1369;1011;1059;1;2;1;1;3;2;11132
1;33228;1125;1487;1545;1;2;1;1;3;2;240099
1;33253;1421;1566;1850;1;2;1;1;3;2;11674
2;33306;1270;1363;1476;1;2;1;1;3;2;240321
0;33392;1543;1018;1888;1;2;1;1;3;2;11422
0;33468;1848;1512;1384;1;2;1;1;3;2;11926
1;33469;1099;1537;1750;1;2;1;1;3;2;241644
1;33561;1097;1304;1428;1;2;1;1;3;2;241797
0;33615;1601;1519;1679;1;2;1;1;3;2;11978
2;33715;1087;1919;1164;1;2;1;1;3;2;243225
1;33775;1006;1426;1521;1;2;1;1;3;2;243394
0;33815;1645;1789;1666;1;2;1;1;3;2;11869
2;33833;1343;1742;1429;1;2;1;1;3;2;244389
0;33910;1342;1504;1061;1;2;1;1;3;2;12049
1;33949;1458;1963;1492;1;2;1;1;3;2;245818
0;34022;1245;1587;1567;1;2;1;1;3;2;10815
2;34113;1375;1082;1924;1;2;1;1;3;2;245818
1;34207;1512;1545;1220;1;2;1;1;3;2;11675
0;34259;1692;1756;1107;1;2;1;1;3;2;11761
2;34313;1335;1468;1189;1;2;1;1;3;2;245597
1;34315;1973;1458;1725;1;2;1;1;3;2;12396
0;34351;1468;1603;1402;1;2;1;1;3;2;12521
1;34392;1907;1739;1833;1;2;1;1;3;2;12378
2;34442;1048;1777;1956;1;2;1;1;3;2;246029
2;34536;1381;1685;1535;1;2;1;1;3;2;247985
0;34569;1562;1603;1379;1;2;1;1;3;2;12044
1;34578;1670;1491;1158;1;2;1;1;3;2;12076
2;34595;1883;1484;1485;1;2;1;1;3;2;247985
2;34687;1600;1882;1088;1;2;1;1;3;2;249520
0;34737;1390;1919;1980;1;2;1;1;3;2;12061
0;34756;1158;1162;1839;1;2;1;1;3;2;10559
1;34804;1311;1774;1811;1;2;1;1;3;2;12375
1;34807;1263;1941;1507;1;2;1;1;3;2;250608
1;34818;1838;1761;1571;1;2;1;1;3;2;12385
0;34835;1762;1085;1195;1;2;1;1;3;2;10398
0;34935;1221;1784;1668;1;2;1;1;3;2;12385
2;35010;1621;1374;1655;1;2;1;1;3;2;250608
0;35015;1032;1478;1481;1;2;1;1;3;2;12398
2;35024;1152;1936;1157;1;2;1;1;3;2;252115
0;35108;1228;1508;2000;1;2;1;1;3;2;12925
0;35196;1743;1959;1643;1;2;1;1;3;2;13145
0;35281;1334;1663;1586;1;2;1;1;3;2;12925
1;35316;1775;1960;1099;1;2;1;1;3;2;13064
0;35325;1649;1666;1795;1;2;1;1;3;2;13323
2;35417;1770;1254;1614;1;2;1;1;3;2;252263
0;35467;1922;1658;1386;1;2;1;1;3;2;13146
2;35482;1061;1605;1505;1;2;1;1;3;2;253272
2;35501;1839;1482;1335;1;2;1;1;3;2;253877
0;35566;1688;1665;1709;1;2;1;1;3;2;13168
1;35647;1545;1838;1410;1;2;1;1;3;2;13160
1;35647;1355;1768;1289;1;2;1;1;3;2;13165
0;35738;1628;1903;1264;1;2;1;1;3;2;13303
0;35799;1429;1333;1331;1;2;1;1;3;2;13490
1;35832;1251;1813;1830;1;2;1;1;3;2;13547
2;35840;1846;1430;1214;1;2;1;1;3;2;253688
0;35898;1979;1685;1863;1;2;1;1;3;2;14124
1;35921;1453;1644;1875;1;2;1;1;3;2;253688
1;35983;1736;1216;1611;1;2;1;1;3;2;14053
1;35995;1318;1876;1193;1;2;1;1;3;2;255563
0;36068;1976;1650;1058;1;2;1;1;3;2;13809
2;36129;1422;1004;1007;1;2;1;1;3;2;255563
1;36188;1741;1544;1664;1;2;1;1;3;2;256570
2;36231;1873;1180;1876;1;2;1;1;3;2;258234
1;36268;1592;1941;1431;1;2;1;1;3;2;13668
1;36351;1983;1784;1696;1;2;1;1;3;2;260110
1;36432;1159;1882;1038;1;2;1;1;3;2;13560
1;36465;1195;1067;1599;1;2;1;1;3;2;10168
2;36521;1733;1265;1365;1;2;1;1;3;2;261806
1;36600;1891;1397;1875;1;2;1;1;3;2;13788
0;36603;1749;1422;1849;1;2;1;1;3;2;14256
1;36606;1556;1602;1375;1;2;1;1;3;2;261806
1;36628;1831;1253;1952;1;2;1;1;3;2;14195
0;36668;1105;1514;1312;1;2;1;1;3;2;12478
1;36693;1727;1121;1248;1;2;1;1;3;2;263171
1;36712;1764;1028;1109;1;2;1;1;3;2;264419
2;36804;1832;1558;1377;1;2;1;1;3;2;265528
1;36835;1550;1934;1755;1;2;1;1;3;2;13584
2;36842;1536;1479;1867;1;2;1;1;3;2;266905
1;36937;1310;1799;1873;1;2;1;1;3;2;13631
1;36977;1844;1953;1875;1;2;1;1;3;2;14024
2;37077;1226;1166;1818;1;2;1;1;3;2;265443
1;37104;1119;1717;1899;1;2;1;1;3;2;12490
2;37157;1041;1312;1437;1;2;1;1;3;2;267261
1;37189;1467;1353;1603;1;2;1;1;3;2;267310
2;37284;1545;1544;1240;1;2;1;1;3;2;268698
1;37355;1899;1897;1522;1;2;1;1;3;2;14335
0;37413;1661;1514;1544;1;2;1;1;3;2;13831
0;37479;1674;1116;1370;1;2;1;1;3;2;14335
1;37561;1406;1300;1964;1;2;1;1;3;2;14550
0;37656;1881;1418;1811;1;2;1;1;3;2;15101
0;37710;1249;1909;1162;1;2;1;1;3;2;14638
2;37757;1025;1381;1550;1;2;1;1;3;2;268913
0;37809;1714;1162;1342;1;2;1;1;3;2;15148
1;37878;1157;1483;1184;1;2;1;1;3;2;269938
0;37924;1059;1126;1560;1;2;1;1;3;2;14389
1;37932;1689;1920;1886;1;2;1;1;3;2;15129
0;37963;1617;1126;1008;1;2;1;1;3;2;15346
1;38062;1331;1042;1138;1;2;1;1;3;2;9843
0;38151;1647;1580;1401;1;2;1;1;3;2;15348
1;38247;1332;1081;1819;1;2;1;1;3;2;9896
2;38295;1575;1871;1313;1;2;1;1;3;2;270463
2;38304;1435;1341;1008;1;2;1;1;3;2;271122
1;38328;1436;1452;1248;1;2;1;1;3;2;14579
1;38376;1925;1951;1474;1;2;1;1;3;2;272130
1;38386;1077;1703;1379;1;2;1;1;3;2;273604
0;38430;1727;1137;1772;1;2;1;1;3;2;13928
2;38489;1425;1636;1064;1;2;1;1;3;2;273604
2;38492;1552;1936;1848;1;2;1;1;3;2;274983
2;38502;1695;1314;1713;1;2;1;1;3;2;274983
1;38510;1652;1908;1399;1;2;1;1;3;2;13971
2;38514;1735;1152;1570;1;2;1;1;3;2;276696
0;38609;1693;1878;1961;1;2;1;1;3;2;14696
0;38609;1196;1082;1933;1;2;1;1;3;2;11715
2;38698;1713;1277;1436;1;2;1;1;3;2;276415
2;38756;1243;1338;1123;1;2;1;1;3;2;276415
0;38805;1257;1842;1730;1;2;1;1;3;2;14784
1;38842;1750;1073;1577;1;2;1;1;3;2;13648
1;38937;1092;1508;1819;1;2;1;1;3;2;277538
2;38951;1934;1830;1914;1;2;1;1;3;2;277851
0;39048;1494;1041;1068;1;2;1;1;3;2;14207
0;39100;1553;1503;1883;1;2;1;1;3;2;14871
2;39152;1970;1117;1175;1;2;1;1;3;2;279765
2;39182;1635;1443;1738;1;2;1;1;3;2;280940
0;39201;1672;1740;1189;1;2;1;1;3;2;15009
0;39208;1718;1319;1548;1;2;1;1;3;2;15009
2;39293;1640;1972;1614;1;2;1;1;3;2;280940
0;39328;1101;1243;1416;1;2;1;1;3;2;14516
1;39394;1278;1281;1146;1;2;1;1;3;2;282554
1;39425;1491;1184;1354;1;2;1;1;3;2;15142
1;39472;1784;1808;1269;1;2;1;1;3;2;15327
2;39572;1594;1014;1435;1;2;1;1;3;2;282678
2;39660;1293;1125;1709;1;2;1;1;3;2;283700
1;39718;1671;1458;1694;1;2;1;1;3;2;284113
0;39781;1383;1070;1273;1;2;1;1;3;2;14975
1;39865;1409;1402;1182;1;2;1;1;3;2;285409
1;39898;1116;1367;1838;1;2;1;1;3;2;14646
2;39981;1718;1785;1798;1;2;1;1;3;2;285807
1;40049;1796;1172;1540;1;2;1;1;3;2;287605
2;40138;1835;1696;1515;1;2;1;1;3;2;287447
1;40184;1628;1019;1171;1;2;1;1;3;2;288962
1;40196;1618;1411;1868;1;2;1;1;3;2;13850
0;40228;1420;1698;1651;1;2;1;1;3;2;14664
0;40287;1407;1674;1371;1;2;1;1;3;2;14864
2;40327;1905;1021;1401;1;2;1;1;3;2;290133
1;40377;1723;1964;1851;1;2;1;1;3;2;14918
1;40455;1781;1974;1016;1;2;1;1;3;2;14971
1;40477;1597;1887;1695;1;2;1;1;3;2;291534
2;40496;1941;1440;1080;1;2;1;1;3;2;293229
1;40579;1174;1335;1139;1;2;1;1;3;2;15101
1;40624;1268;1542;1380;1;2;1;1;3;2;15283
2;40717;1818;1377;1001;1;2;1;1;3;2;294309
0;40794;1007;1813;1013;1;2;1;1;3;2;14898
2;40856;1436;1764;1778;1;2;1;1;3;2;294309
0;40860;1753;1906;1661;1;2;1;1;3;2;15030
0;40890;1159;1760;1554;1;2;1;1;3;2;15433
1;40971;1048;1686;1939;1;2;1;1;3;2;15623
0;41026;1178;1340;1389;1;2;1;1;3;2;15670
1;41033;1004;1810;1609;1;2;1;1;3;2;296087
0;41067;1117;1374;1804;1;2;1;1;3;2;14977
0;41157;1411;1988;1136;1;2;1;1;3;2;15344
1;41211;1642;1414;1192;1;2;1;1;3;2;15750
0;41229;1682;1048;1246;1;2;1;1;3;2;13332
2;41308;1077;1311;1031;1;2;1;1;3;2;296087
0;41362;1317;1725;1213;1;2;1;1;3;2;15468
2;41366;1045;1426;1480;1;2;1;1;3;2;297118
0;41392;1614;1234;1256;1;2;1;1;3;2;15468
1;41481;1467;1341;1819;1;2;1;1;3;2;15982
0;41570;1304;1970;1328;1;2;1;1;3;2;16152
0;41619;1417;1202;1854;1;2;1;1;3;2;15677
0;41630;1902;1401;1370;1;2;1;1;3;2;16152
1;41699;1428;1570;1495;1;2;1;1;3;2;15677
0;41702;1382;1000;1754;1;2;1;1;3;2;14578
0;41738;1485;1022;1181;1;2;1;1;3;2;16307
2;41764;1607;1724;1947;1;2;1;1;3;2;295993
2;41771;1456;1220;1769;1;2;1;1;3;2;296895
2;41823;1728;1955;1332;1;2;1;1;3;2;297940
1;41830;1120;1015;1453;1;2;1;1;3;2;14498
0;41918;1444;1972;1878;1;2;1;1;3;2;16360
0;41980;1144;1238;1590;1;2;1;1;3;2;15951
2;42047;1975;1271;1332;1;2;1;1;3;2;299272
0;42146;1870;1840;1183;1;2;1;1;3;2;16351
2;42167;1111;1436;1431;1;2;1;1;3;2;299272
1;42233;1215;1895;1627;1;2;1;1;3;2;15259
1;42287;1698;1601;1541;1;2;1;1;3;2;16143
1;42370;1824;1706;1772;1;2;1;1;3;2;16163
0;42390;1777;1836;1976;1;2;1;1;3;2;16440
1;42472;1839;1661;1882;1;2;1;1;3;2;16460
0;42566;1978;1130;1894;1;2;1;1;3;2;16633
2;42605;1013;1423;1771;1;2;1;1;3;2;300604
0;42650;1870;1406;1954;1;2;1;1;3;2;17006
2;42681;1682;1128;1339;1;2;1;1;3;2;300703
0;42712;1824;1201;1184;1;2;1;1;3;2;16886
1;42735;1044;1834;1789;1;2;1;1;3;2;15955
2;42770;1018;1946;1382;1;2;1;1;3;2;302042
0;42823;1272;1559;1561;1;2;1;1;3;2;16493
0;42839;1056;1531;1508;1;2;1;1;3;2;17000
1;42913;1394;1580;1157;1;2;1;1;3;2;303184
1;43003;1794;1769;1807;1;2;1;1;3;2;17125
1;43055;1298;1887;1526;1;2;1;1;3;2;17466
2;43061;1005;1918;1918;1;2;1;1;3;2;303083
2;43147;1711;1702;1892;1;2;1;1;3;2;305001
0;43233;1441;1191;1260;1;2;1;1;3;2;17630
2;43282;1140;1291;1815;1;2;1;1;3;2;305001
2;43282;1041;1067;1455;1;2;1;1;3;2;306816
2;43372;1601;1883;1343;1;2;1;1;3;2;306893
2;43394;1924;1191;1068;1;2;1;1;3;2;308236
1;43470;1674;1958;1493;1;2;1;1;3;2;17296
0;43525;1478;1867;1835;1;2;1;1;3;2;17367
1;43554;1063;1766;1337;1;2;1;1;3;2;17681
2;43620;1206;1040;1574;1;2;1;1;3;2;308271
0;43645;1747;1693;1940;1;2;1;1;3;2;17400
0;43685;1992;1981;1852;1;2;1;1;3;2;17793
2;43695;1320;1035;1911;1;2;1;1;3;2;309304
1;43746;1821;1262;1843;1;2;1;1;3;2;18099
2;43833;1645;1340;1427;1;2;1;1;3;2;309845
0;43853;1686;1363;1441;1;2;1;1;3;2;17793
0;43940;1954;1382;1723;1;2;1;1;3;2;17939
0;43979;1926;1730;1677;1;2;1;1;3;2;18593
2;44051;1029;1524;1655;1;2;1;1;3;2;311215
2;44121;1735;1117;1613;1;2;1;1;3;2;311272
1;44173;1083;1006;1705;1;2;1;1;3;2;312870
1;44264;1155;1444;1007;1;2;1;1;3;2;312885
2;44315;1925;1336;1253;1;2;1;1;3;2;313892
0;44350;1039;1495;1047;1;2;1;1;3;2;16177
2;44394;1219;1494;1183;1;2;1;1;3;2;314575
1;44419;1003;1116;1210;1;2;1;1;3;2;17224
0;44430;1846;1428;1344;1;2;1;1;3;2;17953
0;44515;1698;1722;1211;1;2;1;1;3;2;18473
1;44560;1981;1505;1101;1;2;1;1;3;2;315145
2;44631;1513;1018;1135;1;2;1;1;3;2;316246
0;44680;1823;1130;1054;1;2;1;1;3;2;18320
2;44755;1606;1540;1979;1;2;1;1;3;2;314332
1;44768;1887;1005;1327;1;2;1;1;3;2;12134
0;44792;1865;1845;1033;1;2;1;1;3;2;18001
2;44881;1344;1287;1183;1;2;1;1;3;2;315467
2;44889;1570;1963;1173;1;2;1;1;3;2;316311
0;44985;1643;1168;1290;1;2;1;1;3;2;18048
1;45058;1495;1274;1579;1;2;1;1;3;2;316650
2;45091;1997;1378;1541;1;2;1;1;3;2;318229
2;45166;1253;1395;1156;1;2;1;1;3;2;318229
2;45216;1235;1493;1282;1;2;1;1;3;2;319385
2;45250;1310;1619;1188;1;2;1;1;3;2;319770
2;45283;1390;1868;1329;1;2;1;1;3;2;320958
2;45311;1268;1984;1016;1;2;1;1;3;2;322287
2;45365;1352;1140;1847;1;2;1;1;3;2;322287
0;45392;1026;1291;1383;1;2;1;1;3;2;17256
2;45439;1029;1976;1454;1;2;1;1;3;2;323303
2;45482;1270;1494;1135;1;2;1;1;3;2;324757
2;45497;1368;1033;1090;1;2;1;1;3;2;324757
0;45504;1409;1245;1860;1;2;1;1;3;2;17256
1;45550;1009;1027;1126;1;2;1;1;3;2;13461
1;45550;1260;1476;1003;1;2;1;1;3;2;17993
0;45637;1005;1960;1197;1;2;1;1;3;2;17993
2;45644;1451;1302;1690;1;2;1;1;3;2;325847
1;45658;1989;1235;1525;1;2;1;1;3;2;18005
1;45702;1772;1099;1127;1;2;1;1;3;2;14587
2;45711;1188;1713;1103;1;2;1;1;3;2;325892
1;45766;1283;1296;1623;1;2;1;1;3;2;16595
0;45771;1011;1906;1200;1;2;1;1;3;2;18048
1;45805;1694;1295;1636;1;2;1;1;3;2;326995
0;45884;1485;1067;1291;1;2;1;1;3;2;15714
1;45917;1621;1301;1425;1;2;1;1;3;2;17470
1;45960;1748;1163;1818;1;2;1;1;3;2;18120
0;46022;1272;1245;1571;1;2;1;1;3;2;18056
0;46071;1733;1923;1133;1;2;1;1;3;2;18296
2;46095;1129;1693;1581;1;2;1;1;3;2;327537
0;46112;1500;1325;1822;1;2;1;1;3;2;18386
1;46174;1000;1359;1630;1;2;1;1;3;2;17916
0;46273;1383;1978;1273;1;2;1;1;3;2;18639
0;46301;1895;1526;1466;1;2;1;1;3;2;18687
2;46389;1259;1399;1353;1;2;1;1;3;2;326926
1;46442;1943;1465;1281;1;2;1;1;3;2;327413
1;46511;1591;1447;1005;1;2;1;1;3;2;328694
2;46609;1409;1927;2000;1;2;1;1;3;2;328694
0;46652;1883;1952;1999;1;2;1;1;3;2;17767
0;46689;1866;1375;1172;1;2;1;1;3;2;17549
2;46780;1468;1268;1567;1;2;1;1;3;2;329699
2;46817;1632;1310;1274;1;2;1;1;3;2;330694
1;46917;1057;1909;1955;1;2;1;1;3;2;17877
2;47007;1137;1753;1694;1;2;1;1;3;2;331266
2;47085;1164;1506;1940;1;2;1;1;3;2;331968
0;47127;1700;1368;1662;1;2;1;1;3;2;17984
0;47218;1158;1933;1835;1;2;1;1;3;2;18241
0;47230;1740;1948;1566;1;2;1;1;3;2;18721
0;47272;1249;1387;1664;1;2;1;1;3;2;16737
2;47296;1966;1373;1481;1;2;1;1;3;2;332960
1;47376;1713;1579;1176;1;2;1;1;3;2;18361
1;47406;1226;1850;1879;1;2;1;1;3;2;18692
2;47450;1086;1358;1485;1;2;1;1;3;2;332558
2;47470;1883;1079;1353;1;2;1;1;3;2;333091
0;47498;1118;1927;1962;1;2;1;1;3;2;18710
2;47558;1084;1420;1711;1;2;1;1;3;2;334043
2;47651;1099;1731;1804;1;2;1;1;3;2;334444
0;47746;1845;1436;1974;1;2;1;1;3;2;19170
1;47816;1506;1563;1582;1;2;1;1;3;2;18619
1;47909;1501;1425;1519;1;2;1;1;3;2;335754
1;47930;1538;1862;1777;1;2;1;1;3;2;18649
0;47937;1092;1640;1446;1;2;1;1;3;2;18401
1;48009;1999;1872;1446;1;2;1;1;3;2;337273
1;48103;1021;1814;1394;1;2;1;1;3;2;18406
0;48191;1837;1836;1949;1;2;1;1;3;2;18481
0;48255;1900;1255;1473;1;2;1;1;3;2;18668
1;48328;1727;1988;1137;1;2;1;1;3;2;338719
0;48385;1915;1695;1370;1;2;1;1;3;2;18790
2;48460;1633;1296;1631;1;2;1;1;3;2;338656
0;48483;1594;1562;1138;1;2;1;1;3;2;19449
2;48483;1167;1455;1649;1;2;1;1;3;2;338656
0;48573;1353;1881;1205;1;2;1;1;3;2;19292
2;48584;1903;1610;1380;1;2;1;1;3;2;340211
2;48594;1534;1290;1402;1;2;1;1;3;2;341591
2;48680;1211;1246;1548;1;2;1;1;3;2;341591
1;48764;1469;1510;1268;1;2;1;1;3;2;19725
0;48794;1288;1351;1604;1;2;1;1;3;2;18535
0;48797;1177;1031;1397;1;2;1;1;3;2;12449
0;48871;1489;1955;1552;1;2;1;1;3;2;19757
2;48970;1127;1324;1101;1;2;1;1;3;2;342993
1;48991;1492;1707;1853;1;2;1;1;3;2;19757
2;49090;1579;1820;1987;1;2;1;1;3;2;343139
0;49143;1962;1360;1145;1;2;1;1;3;2;18941
0;49152;1499;1036;1875;1;2;1;1;3;2;13846
2;49161;1997;1643;1893;1;2;1;1;3;2;345126
0;49221;1598;1963;1424;1;2;1;1;3;2;19051
2;49274;1747;1282;1303;1;2;1;1;3;2;347019
0;49323;1843;1031;1212;1;2;1;1;3;2;15721
1;49334;1416;1593;1560;1;2;1;1;3;2;347019
1;49397;1366;1175;1453;1;2;1;1;3;2;348322
0;49444;1624;1051;1430;1;2;1;1;3;2;16933
1;49517;1757;1155;1274;1;2;1;1;3;2;348579
1;49597;1097;1534;1138;1;2;1;1;3;2;18825
1;49635;1954;1447;1007;1;2;1;1;3;2;19151
1;49686;1555;1896;1992;1;2;1;1;3;2;19378
1;49756;1517;1102;1650;1;2;1;1;3;2;18363
2;49768;1803;1909;1937;1;2;1;1;3;2;348412
1;49815;1449;1981;1046;1;2;1;1;3;2;19118
1;49817;1017;1159;1303;1;2;1;1;3;2;19530
0;49894;1894;1501;1192;1;2;1;1;3;2;19682
1;49910;1461;1976;1407;1;2;1;1;3;2;19647
2;49970;1714;1424;1288;1;2;1;1;3;2;350349
1;49996;1892;1401;1719;1;2;1;1;3;2;19835
0;50082;1833;1421;1848;1;2;1;1;3;2;20111
1;50125;1085;1642;1778;1;2;1;1;3;2;18240
2;50213;1534;1067;1552;1;2;1;1;3;2;350349
0;50299;1603;1657;1792;1;2;1;1;3;2;19645
2;50322;1715;1133;1255;1;2;1;1;3;2;351637
0;50324;1554;1448;1047;1;2;1;1;3;2;19868
1;50374;1785;1518;1831;1;2;1;1;3;2;20337
0;50404;1663;1894;1043;1;2;1;1;3;2;20394
1;50411;1076;1615;1836;1;2;1;1;3;2;351901
2;50419;1890;1203;1566;1;2;1;1;3;2;352892
1;50498;1692;1611;1095;1;2;1;1;3;2;20381
